id,source,target142,cse142,cse143,target143,numAdmApplication,admitStatus,gender,ethnic,stdmath
d151ff2c-d9ae-5873-aaec-8197974ffd73,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,800
d15656da-53c9-5540-910f-6e3b78081be8,student,CSE142,3,1,NA143,1,DNA,M,NOT IND,0
d16b996d-b350-5425-b4f2-bfe24fe4dae1,student,CSE142,1,1,CSE143,1,Enrolled,M,NOT IND,790
d19ef678-8bbd-5d9f-93ee-47543c2efea1,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,670
d1a74832-bd4b-5a26-b746-08f3c5c58e75,student,CSE142,3,1,NA143,1,DNA,F,ASIAN,580
d1a93a68-3cce-5ac5-894e-d0b16326c13d,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,780
d1d5c6ba-a96a-57e7-9bdf-55e8d33d66a2,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,650
d1e01200-f1af-535e-a580-be5cd34cc867,student,CSE142,1,1,CSE143,3,Deny,M,CAUCASN,670
d1f47a62-11f2-57a1-a204-561833619fa2,student,CSE142,1,1,CSE143,1,DNA,F,CAUCASN,800
d1faf0d7-26fc-57bd-bb3b-8682ba3f438d,student,CSE142,3,3,CSE143,3,Deny,M,CAUCASN,650
d2040451-91c2-5019-8a98-74ab3a067bba,student,CSE142,2,3,CSE143,1,DNA,M,CAUCASN,610
d204a95b-5ae7-5d7b-a185-e1fbab3fa132,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,0
d214ee37-75b6-544b-b021-0cad79176e5f,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,400
d222beb3-b5fb-5acf-9cd2-52d17ac6102f,student,CSE142,2,2,CSE143,1,Deny,M,CAUCASN,690
d239797f-4cc7-5c90-8bcb-d4ca4fcc8112,student,CSE142,1,2,CSE143,1,Accept,F,CAUCASN,670
d247bbe6-139c-5153-bb26-b8ca32bd8107,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,720
d2599785-a069-578e-8bbe-c60f3aa43ea1,student,CSE142,1,1,NA143,1,DNA,F,CAUCASN,660
d27f3709-248f-514e-b3cf-70144ec16e3f,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,0
d28033ba-1e41-588b-9d40-f34c6e90828f,student,CSE142,2,2,CSE143,1,DNA,M,NOT IND,760
d2a5affd-495f-5b3b-a8cb-ee16771fdd98,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,710
d2a60a1c-6b1a-5193-8775-2e24afe46bd5,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,610
d2a990d0-a36d-555f-967e-7152712c98db,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,770
d2bccff1-112d-5f46-8b75-7fcce0aa130f,student,CSE142,1,1,CSE143,1,SD,F,NOT IND,0
d2ed20ba-a5de-5070-a041-3a28aab64b2c,student,CSE142,2,3,CSE143,1,Deny,M,CAUCASN,720
d2fcd547-3a77-5f84-965d-7e2c67983adc,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,700
d2fe8349-7720-51fa-b473-e334c7d06c8a,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,0
d3133e0a-4f93-5a2e-a520-c8b2ed15094c,student,CSE142,1,2,CSE143,2,Deny,M,AFRO-AM,770
d31e21ee-fed8-5537-9181-7cf25cc2a927,student,CSE142,1,1,CSE143,1,Deny,M,ASIAN,660
d32b6788-8ae5-5164-aefa-96f413d20c6c,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,610
d3529107-d866-559f-920f-3c678cc3f98d,student,CSE142,2,3,CSE143,1,DNA,M,ASIAN,760
d362c090-32cf-5cc1-8df3-e96bf267a140,student,CSE142,2,4,CSE143,1,DNA,F,NOT IND,750
d36be64c-4635-50c8-b4f1-d05fbaa83298,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,620
d36d5e0b-4845-5ecd-8211-0464ada3bd85,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,580
d3762339-d7e4-5c0c-81e4-40845c257f7a,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,700
d38a81d2-c476-5203-b043-0ce84b0d158f,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,670
d3914f5a-053a-59c5-a68d-15ee8e4b8514,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,660
d3bdcd85-a606-5b6b-8942-696ce56fb32f,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,720
d3dcaabd-b26b-5eae-858d-cd2c1cdd0c5c,student,CSE142,2,2,CSE143,1,Enrolled,M,CAUCASN,660
d3df0950-22fa-5bda-a4a4-6f4fb5b42698,student,CSE142,1,2,CSE143,1,Deny,M,NOT IND,680
d3e40bd9-1b4a-586e-a5a2-f205502c8ccd,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,630
d4082637-651f-513c-942e-53a9107a6807,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,690
d423659b-5adc-5354-b9b1-eaa5bb3b4ffe,student,CSE142,3,1,NA143,1,DNA,F,ASIAN,0
d4354ec7-e3d3-5e47-ae20-247ede7441ba,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,600
d4446224-db42-53cb-a8d1-0b96dd6d8645,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,440
d44e8d06-413f-5ec3-832f-91a669e9cb40,student,CSE142,3,3,CSE143,1,DNA,F,ASIAN,630
d470db99-28ce-51b6-9ba8-ceac7a7f6d29,student,CSE142,1,1,CSE143,1,Enrolled,M,ASIAN,750
d4738ea2-bd68-5447-a0f6-52f579afd782,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,640
d49daba1-f01d-52cb-917a-28e17c55cd96,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,540
d4a31ea6-69ec-56b8-8087-9f7fb8537034,student,CSE142,3,3,CSE143,1,DNA,M,ASIAN,670
d4b59eb4-8dbe-58ec-b813-2e7289490d51,student,CSE142,1,1,CSE143,1,DNA,F,AFRO-AM,620
d4b6e819-ddca-52f8-94ea-dc25287e8d98,student,CSE142,1,2,CSE143,3,SD,M,ASIAN,770
d4dc7052-4682-5b4a-b3d4-2706b9acece6,student,CSE142,1,1,CSE143,2,SD,M,NOT IND,0
d4ded3ad-418a-5ffb-92ec-b8123b4d4232,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,700
d4e0e068-b639-5414-b4f1-fcb74b04bdad,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,610
d4f95abb-23e4-540f-8c05-f82cc33488c9,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,620
d4f963cf-71f3-5c08-8141-61386dbf001f,student,CSE142,1,2,CSE143,1,Enrolled,M,CAUCASN,780
d50b0864-ad7d-5291-89b9-0472f959f146,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,0
d50fdbef-8dfc-5d76-9971-3bfc5b5aea8c,student,CSE142,1,2,CSE143,1,Enrolled,M,NOT IND,800
d519053c-ad9a-5715-a1cb-3239b6b83706,student,CSE142,2,3,CSE143,1,Enrolled,F,CAUCASN,800
d55516d4-97fb-52d3-b0ca-9aef04c03929,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,780
d582612e-6f0b-5d05-9af6-e08bf294cd78,student,CSE142,1,2,CSE143,1,DNA,F,CAUCASN,760
d5c5a293-f6e7-5cc1-ba26-147cad0984ae,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,700
d5cc517b-c7ac-50e7-b15a-490b30a28a65,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,540
d5e9062d-d612-5944-a064-d1fe05a8b3f5,student,CSE142,3,1,NA143,1,DNA,F,NOT IND,0
d5ef0b30-3c25-56df-a690-c6e4d0afa5b9,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,0
d6210507-30d4-5c56-bb9f-7c528e89aea7,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,630
d63df8ad-2f05-5aa2-9ed2-1e0f3c0a9491,student,CSE142,1,1,NA143,1,DNA,F,NOT IND,690
d6713090-12ee-5b5b-9529-1984a77a81c4,student,CSE142,1,1,CSE143,1,Enrolled,M,CAUCASN,630
d6886b93-28d6-5068-85e7-7bbeac2cd6f7,student,CSE142,1,1,CSE143,3,AV,M,NOT IND,670
d68e44a3-8aa9-5517-9845-a0fcdfe90161,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,600
d6acd24f-42bd-5c8f-a726-b91907996199,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,680
d6df92a4-55d9-5faf-9ec7-27cc614e1720,student,CSE142,1,1,CSE143,1,DNA,F,CAUCASN,600
d6e0e823-05e8-5ef2-920e-caa660259bd1,student,CSE142,3,1,NA143,1,DNA,M,NOT IND,0
d6fd0f43-0247-5819-b515-73052085cfd2,student,CSE142,2,2,CSE143,2,AV,M,CAUCASN,680
d6fddbb4-ff3a-57ea-8708-c44101a7a446,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,660
d7150c42-629a-5009-a824-847d544d5f18,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,610
d716339b-3e10-506b-94cf-acc9d7619585,student,CSE142,1,2,CSE143,2,Deny,M,ASIAN,790
d756f2dc-134a-508f-bffd-6250d2ca7a39,student,CSE142,3,1,NA143,1,DNA,M,NOT IND,0
d7616d56-d5ce-541c-8ea1-c44db704ed6f,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,640
d761dc9e-75c9-5f4f-9ce6-17d02e4c8f80,student,CSE142,1,2,CSE143,2,Deny,F,NOT IND,710
d76fbb0e-4141-5633-8c8d-672e31b9a6aa,student,CSE142,1,1,CSE143,1,Enrolled,F,NOT IND,800
d79effd8-18f1-55aa-8e41-a86b741e739a,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,650
d82fd528-4f95-592f-b6c6-b8abb5c97b9b,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,780
d8675d6d-7054-5dee-ab0c-b5a18f7de0ba,student,CSE142,1,2,CSE143,1,DNA,F,ASIAN,680
d87bd2ff-9478-5190-972c-2dcd4227969a,student,CSE142,3,3,CSE143,1,Deny,M,ASIAN,620
d8986ea3-8914-5a10-9471-e92a9579b2a0,student,CSE142,1,2,CSE143,2,Enrolled,M,ASIAN,800
d89a8f7c-1c4f-5885-b99c-02a0eae32905,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,610
d89d4066-cdb4-5ed4-ad79-917d6f12950a,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,550
d8d15cef-5f60-51a3-851b-1c10aa1f15d9,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,760
d8e1ad7a-4d4b-511a-8fb9-20e722a4ab7c,student,CSE142,2,2,CSE143,1,DNA,M,NOT IND,680
d8e2e176-07d5-5d0a-9730-a5d243db8d78,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,700
d923f142-9329-5f99-8b56-f47ec13b04c5,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,640
d930c56d-1503-5f2d-8633-ffed7f9be286,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,580
d966a52e-b45a-52e5-a839-77cd5897b616,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,690
d97bc429-86f5-5ac3-bfea-0872a9cd0bb7,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,680
d9b5b1cb-088a-55b1-8526-a8c85afc6a82,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,590
d9c8fd12-0c66-55cf-8e93-b284ad32d96b,student,CSE142,1,1,NA143,1,DNA,M,AFRO-AM,580
d9cb9c55-8389-54c7-804f-6fffbfea0338,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,660
d9d3af38-4e38-537a-b1d7-20c7f082728c,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,710
da0ff840-28cc-58e7-9a9a-8df5fa5ef6a9,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,650
da103400-9d16-50c2-97c0-d70b8d19b774,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,730
da1a2311-70ed-5c23-8e0c-18d3e04b184c,student,CSE142,1,2,CSE143,3,Enrolled,F,CAUCASN,660
da1acfaf-c037-5afa-8212-784ea1268ead,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,650
da2c1038-ee2c-50ed-95eb-8688e83446ee,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,600
da3d9d8f-36d0-5314-9b8d-f0451dfafa11,student,CSE142,2,2,CSE143,2,Deny,M,ASIAN,700
da483a43-a845-5e73-8e87-ed59b7c4a7e2,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,680
da889770-7ef0-5525-aba9-4d5fc9ba023f,student,CSE142,1,2,CSE143,1,DNA,F,NOT IND,720
da9f970d-7c6b-5f0c-8db7-3b60c65eec5c,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,580
daa73052-48a8-566a-86d6-d0f94b5c74b9,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,690
dad036ea-17a4-58ba-9a7c-1cd69ce5e060,student,CSE142,1,2,CSE143,1,DNA,M,HAW/PAC,580
dad24b67-4d47-5282-a83d-da0101510097,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,755
dad54616-a8e9-5ec7-8b14-c16a75e9cafd,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,610
dad83d6b-17ae-5a50-8c1e-2c3ef9dd49a9,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,710
db0991f3-6524-5921-930b-5f0765ccb056,student,CSE142,3,3,CSE143,1,DNA,M,CAUCASN,700
db10aa22-0605-519b-85eb-6db99c49093e,student,CSE142,1,1,CSE143,4,Deny,M,NOT IND,770
db11d6e9-9ba4-5681-966b-4584dc5ed0bd,student,CSE142,3,1,NA143,1,DNA,F,NOT IND,0
db436622-223e-5e19-9d93-391c6fb150d2,student,CSE142,3,3,CSE143,1,DNA,M,CAUCASN,0
db496733-e003-5ac8-b1f1-ab28f5d8ee49,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,680
db4f9b02-4f8f-5363-a241-4636647723a2,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,600
db550f61-77b6-5603-aea9-57a810c7b07d,student,CSE142,1,2,CSE143,1,Accept,M,NOT IND,690
db592a54-5439-57c4-8c4c-615dc3930d68,student,CSE142,1,2,CSE143,1,DNA,F,NOT IND,710
db5e0dd5-234a-5784-9d07-c03696c7dd46,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,690
db62aa57-91e6-5bff-9788-7ffffa379160,student,CSE142,4,1,NA143,1,DNA,M,CAUCASN,640
db7a2bd9-d168-5ea6-858a-8fa538a5daee,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,680
db8d3efd-8fde-5b15-9efa-fa8f67166ae5,student,CSE142,3,1,NA143,1,DNA,F,ASIAN,680
dba56d3f-72b9-5b0d-bfae-21dc6f7dd97f,student,CSE142,2,2,CSE143,1,DNA,F,CAUCASN,500
dbb755bf-fbfe-5f2e-8706-1576e23f7cf6,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,680
dbef3465-30c3-54ad-9e74-63e7913da7c7,student,CSE142,3,4,CSE143,1,Deny,M,CAUCASN,710
dbf4ff49-1caa-5206-bdaa-312ed7322995,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,710
dbff28f7-ff6d-5bdc-ad6d-d1b1310a7c0e,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,670
dc19bd99-2ef9-5a24-81d9-590f66ae45ee,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,780
dc1d6762-dd25-5c3c-b09f-a56e83f6d7c4,student,CSE142,3,3,CSE143,1,SD,F,CAUCASN,690
dc25a9cf-0b2a-5e46-bad3-57566808d8ef,student,CSE142,1,1,CSE143,1,DNA,F,CAUCASN,640
dc357aaf-b88d-59a3-a9a4-71deeceb09ce,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,730
dc4be821-9e33-5576-8de6-920230346d56,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,630
dc6a9b3e-2fbc-5e31-8d48-1b4722aae6b1,student,CSE142,2,2,CSE143,1,Deny,M,ASIAN,750
dc8e133e-e877-5859-af9d-61d54ef337fd,student,CSE142,1,1,NA143,1,DNA,F,NOT IND,610
dcb0f7a4-bba8-5a88-93cc-39dbbc2be9b6,student,CSE142,1,1,CSE143,2,Deny,M,ASIAN,680
dcca20a8-1fc9-51e3-9b57-4e71c98e7c0f,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,670
dcd94427-2f16-59f6-b870-958c36eaf91b,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,780
dcf08045-ff7a-5f84-b4c4-f3b12c9d23bc,student,CSE142,1,2,CSE143,1,Deny,M,ASIAN,620
dcf79d41-036f-5ab0-8313-a854bb5480ea,student,CSE142,1,1,CSE143,1,Deny,M,CAUCASN,640
dcfaf7cf-97b3-5a52-b584-2acfeecf3a64,student,CSE142,1,1,CSE143,3,Deny,M,ASIAN,595
dd1175a8-1d4c-5237-ba3c-801663d0e7a4,student,CSE142,1,2,CSE143,1,Enrolled,M,CAUCASN,670
dd2cfc1e-08c9-5736-a53c-366d6c7683d8,student,CSE142,3,3,CSE143,1,DNA,F,ASIAN,F
dd3de6d1-3674-5241-baed-c1b1d43a8209,student,CSE142,1,2,CSE143,1,Accept,F,ASIAN,740
dd403d07-415a-5784-bada-5f39d3dccd4f,student,CSE142,2,2,CSE143,1,DNA,M,NOT IND,690
dd4856aa-49b7-5ac7-810f-ef4ae6648d88,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,640
dd566d14-0347-5fc4-b1ea-02798d5bc56d,student,CSE142,2,2,CSE143,2,AV,M,NOT IND,800
dd57bb53-c9c5-5f38-b485-b3f6ce6117c7,student,CSE142,1,1,CSE143,1,Deny,M,CAUCASN,710
dd587b89-c90e-56d0-98ad-e4c848a6f2e0,student,CSE142,1,2,CSE143,1,SD,M,ASIAN,800
dd807cb7-9466-548f-b37c-01ff57832d77,student,CSE142,1,2,CSE143,1,DNA,F,NOT IND,590
ddcbac1b-bfc9-540b-9440-859e47169da7,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,610
ddcf411b-c161-535b-befd-1a0443364145,student,CSE142,1,1,NA143,1,DNA,F,NOT IND,0
ddd2e1d1-467f-5b49-bdf4-fe4863ffdfac,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,M
dde5f106-1ddb-52c5-8ed6-739eb038e190,student,CSE142,2,2,CSE143,1,DNA,M,AMER-IND,710
ddedafdf-cd7c-5cfc-b044-d46a7c822e84,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,610
de088ff3-d4e9-507b-85e3-e8b345f29dcb,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,800
de092ac8-72c9-53b5-ad7b-b9714e7f3350,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,800
de0ac947-e660-5cac-bf7a-cf0b3385ae7b,student,CSE142,1,1,CSE143,1,AV,M,ASIAN,630
de1ca240-0637-55c3-a747-ddccba82848b,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,720
de1f390e-7647-59fb-bff5-e1aa17e4d97d,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,480
de210158-b02a-5870-8d71-b1a00b297c62,student,CSE142,2,3,CSE143,1,DNA,M,CAUCASN,670
de290cc5-0c47-50d2-b638-522841f80c2c,student,CSE142,1,1,CSE143,3,Deny,M,ASIAN,660
de37a2d1-a3b8-59b8-8814-21c89dffdc6f,student,CSE142,3,3,CSE143,1,DNA,M,ASIAN,750
de45b757-1a17-5005-9b0c-3efc9374a60b,student,CSE142,2,1,NA143,1,DNA,F,HAW/PAC,640
de585327-ee6f-5d82-b8d8-a494c286450f,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,0
de60444d-ecdb-5b50-a3e4-c9bdbfc34d5c,student,CSE142,2,2,CSE143,1,Enrolled,M,CAUCASN,660
de6dc5ef-f942-51e8-bba5-8776292b20ab,student,CSE142,1,1,CSE143,1,Deny,M,NOT IND,760
de7335bb-d076-56fe-bf40-e5702c2d1c71,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,780
de747a49-da75-5e14-89c3-00d1b48d9963,student,CSE142,1,1,CSE143,1,Enrolled,M,NOT IND,700
de9f90f5-7ccd-5ee9-886d-7e019e6d6219,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,740
deb06d21-ec78-585d-8651-88f14a86ad6a,student,CSE142,2,3,CSE143,1,DNA,M,NOT IND,0
debf3550-692a-594a-9bf4-31cbb9b8b4f2,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,330
dec3bf45-01e0-53c8-a898-73d13b0909cc,student,CSE142,1,2,CSE143,2,Deny,M,ASIAN,640
decf1801-ff11-543c-860c-dfd9d641b15e,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,580
ded1234a-5c88-5aac-b5ea-ea341a7b2f20,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,720
deeae323-db33-5ef8-aaad-523a1c8341cd,student,CSE142,1,2,CSE143,1,Enrolled,F,NOT IND,740
def504c0-f183-5a6a-a53f-ad53fce0e460,student,CSE142,1,1,CSE143,2,Deny,F,NOT IND,800
df0ec41d-4e84-5f77-9502-2d123b8d4f0e,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,730
df12cacb-b950-5d23-989f-195f6cd57505,student,CSE142,2,3,CSE143,2,Enrolled,M,CAUCASN,M
df1def57-78e7-5527-af65-6be195c5f7c9,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,590
df5981b4-7258-5f22-8f25-bf160b8f8610,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,660
df5af209-f213-53f8-80b8-b601e5bbdd70,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,0
df68bec3-f945-58b1-af01-636bfd576454,student,CSE142,2,3,CSE143,1,DNA,M,CAUCASN,750
df787b6c-5d4d-5da4-8aab-7acc5ec77778,student,CSE142,1,1,CSE143,2,Enrolled,M,CAUCASN,720
dfa33882-8e09-539d-930a-94b16f377467,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,640
dfb20a07-3ed1-502c-b913-4913a9f09314,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,700
dfd7d985-39f1-5c07-b807-4defe9976bd9,student,CSE142,3,3,CSE143,1,Accept,M,CAUCASN,760
dfd86daf-d9f9-58af-8a01-7c86b9a840f0,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,0
dfe8da00-3106-5747-ac32-c8719d1069a4,student,CSE142,1,3,CSE143,1,Enrolled,F,NOT IND,0
dff77088-919c-5dfa-b217-5fe2c24ef51e,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,755
e0060ed6-b68d-5dab-8faf-b131c3b8963c,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,750
e01391a3-f88d-54ef-99a7-0a6ebdcb39fa,student,CSE142,3,3,CSE143,1,DNA,M,CAUCASN,780
e02e776b-7f81-5f81-b618-c55335a9f536,student,CSE142,3,3,CSE143,1,Deny,M,CAUCASN,555
e032f0f1-5f88-51c9-8b68-66a2c057be9e,student,CSE142,2,3,CSE143,1,DNA,F,CAUCASN,755
e07190b8-73d3-506a-a510-d36e5bc72a57,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,660
e073aa89-4ba8-526f-92d9-c5af7e3374bd,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,770
e0748b49-87ae-55ba-8dbf-bb9006023c1b,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,770
e07d31e6-dab6-5fd1-ac97-63a889506d67,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,690
e09b0da0-af9f-5742-bbfa-a3ab7b2fe26e,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,710
e0ac0035-44d5-5205-a1e7-a9be1f030071,student,CSE142,1,2,CSE143,1,Enrolled,M,ASIAN,550
e0bead93-170b-502d-b5fe-1a57bc9dc59c,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,660
e0d05ea1-723d-593d-b3fa-b63de4560ef5,student,CSE142,3,3,CSE143,3,Enrolled,F,CAUCASN,690
e0d1cb87-3761-5c13-a2f5-0e22af3f1274,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,600
e0db1222-ae15-5cfe-a080-abc404334e8c,student,CSE142,1,2,CSE143,1,Accept,M,ASIAN,800
e0e72e6a-e8a6-5210-a988-0719fe07ae5a,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,M
e0f1c141-44cd-5297-a6a7-eb266f9db737,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,720
e0f8d408-f271-5a93-9c77-3ec2602e001c,student,CSE142,1,1,NA143,1,DNA,F,NOT IND,800
e108a853-5c4c-5558-affa-bd32ff8934ea,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,760
e10fccde-8bb1-5a2f-9b6a-daaa53d071d7,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,650
e11422b8-88cb-5bf4-995e-f7af580158bd,student,CSE142,1,2,CSE143,2,Deny,M,CAUCASN,680
e12b67f6-4f84-5886-b89e-b4ac7e426546,student,CSE142,1,2,CSE143,2,AV,F,CAUCASN,720
e1347121-9697-58da-8ed1-05c3736234f0,student,CSE142,1,1,CSE143,2,Enrolled,M,HAW/PAC,800
e14b5e2a-90f4-51b2-9019-e8ff755dea9f,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,620
e156dbca-c2a2-5d35-9dfa-ac74607960f2,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,630
e1724e63-a7d4-5244-8742-dea2bdf7ac6a,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,650
e18953f7-1697-54ff-9c61-a1f7347869b9,student,CSE142,4,1,NA143,1,DNA,M,CAUCASN,690
e1a2a0b3-8c4c-59e3-9569-1a1de09e69c1,student,CSE142,1,2,CSE143,1,Deny,M,ASIAN,720
e1a5f39d-ed7c-53e9-9773-7d961beb6f8f,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,710
e1c85b7c-b0c7-581b-b308-69e0515465da,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,560
e1e58ebb-e92b-543e-8110-5f4dfdba8b34,student,CSE142,1,2,CSE143,1,Enrolled,M,NOT IND,730
e1f020c4-2a7a-5ed7-a5a4-9cbb76dea126,student,CSE142,1,1,CSE143,1,Accept,M,ASIAN,630
e1f797ab-beaa-5d1b-87f0-b6fc44c98245,student,CSE142,1,2,CSE143,1,DNA,F,NOT IND,800
e22393a6-f2d5-57a6-aae9-5afcfa96d110,student,CSE142,3,1,NA143,1,DNA,F,CAUCASN,600
e2306b07-5a38-5136-8160-0d60a0248dc1,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,690
e24fd02b-9e8e-5c66-918b-5f46ec326fc5,student,CSE142,1,1,CSE143,1,DNA,F,NOT IND,790
e2628b9a-517a-5c47-8b3b-46a41493105c,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,520
e2718e1d-a76e-52b1-8595-3e5cbfd0c0d4,student,CSE142,3,3,CSE143,3,Deny,M,CAUCASN,760
e283917d-f1dd-5ecf-8f5b-8ee75b6db223,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,760
e29868c2-a9d3-5d10-8ec2-396f34d876e0,student,CSE142,3,3,CSE143,1,DNA,M,CAUCASN,0
e29b2049-436b-5899-8ad2-d65624472e41,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,670
e2b153da-c76f-5aa9-b1dd-dfba1f88b44c,student,CSE142,2,2,CSE143,1,DNA,M,NOT IND,530
